mesh_path,mesh_name,mesh_class,exclusion_reason
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/GenericAsset/Building/Shop/Gen_BLDN_Shop_TreeShadeCafe/Meshes/WB_Gen_BLDN_Shop_TreeShadeCafe_A_Wall_Wood_03.WB_Gen_BLDN_Shop_TreeShadeCafe_A_Wall_Wood_03,WB_Gen_BLDN_Shop_TreeShadeCafe_A_Wall_Wood_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/GenericAsset/Building/Shop/Gen_BLDN_Shop_TreeShadeCafe/Meshes/WB_Gen_BLDN_Shop_TreeShadeCafe_A_Wall_Wood_04.WB_Gen_BLDN_Shop_TreeShadeCafe_A_Wall_Wood_04,WB_Gen_BLDN_Shop_TreeShadeCafe_A_Wall_Wood_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/BuilWhiteBox/SM_PD_WB_BuilA_04.SM_PD_WB_BuilA_04,SM_PD_WB_BuilA_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/BuilWhiteBox/SM_PD_WB_BuilA_07.SM_PD_WB_BuilA_07,SM_PD_WB_BuilA_07,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/BuilWhiteBox/SM_PD_WB_BuilA_09.SM_PD_WB_BuilA_09,SM_PD_WB_BuilA_09,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/BuilWhiteBox/SM_PD_WB_BuilA_15.SM_PD_WB_BuilA_15,SM_PD_WB_BuilA_15,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/BuilWhiteBox/SM_PD_WB_CoveredBridgeA_01.SM_PD_WB_CoveredBridgeA_01,SM_PD_WB_CoveredBridgeA_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/BuilWhiteBox/SM_PD_WB_CoveredBridgeA_02.SM_PD_WB_CoveredBridgeA_02,SM_PD_WB_CoveredBridgeA_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_Barricade.SM_PD_Barricade,SM_PD_Barricade,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_Base_D01_A_Alley_03.SM_PD_Base_D01_A_Alley_03,SM_PD_Base_D01_A_Alley_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_CMP_Scaffold_A_Facade_04.SM_PD_CMP_Scaffold_A_Facade_04,SM_PD_CMP_Scaffold_A_Facade_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_CMP_Scaffold_A_Facade_05.SM_PD_CMP_Scaffold_A_Facade_05,SM_PD_CMP_Scaffold_A_Facade_05,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_CMP_Scaffold_A_Facade_07.SM_PD_CMP_Scaffold_A_Facade_07,SM_PD_CMP_Scaffold_A_Facade_07,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_CMP_Scaffold_A_Facade_08.SM_PD_CMP_Scaffold_A_Facade_08,SM_PD_CMP_Scaffold_A_Facade_08,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_Pipe_01.SM_PD_Pipe_01,SM_PD_Pipe_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_Pipe_02.SM_PD_Pipe_02,SM_PD_Pipe_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_Pipe_03.SM_PD_Pipe_03,SM_PD_Pipe_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_Pipe_04.SM_PD_Pipe_04,SM_PD_Pipe_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_Scaffold_A.SM_PD_Scaffold_A,SM_PD_Scaffold_A,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/LevelWhiteBox/SneakBattle/Meshes/SM_PD_Scaffold_B.SM_PD_Scaffold_B,SM_PD_Scaffold_B,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/PlantWhiteBox/SM_PD_WB_Bush_03.SM_PD_WB_Bush_03,SM_PD_WB_Bush_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/PlantWhiteBox/SM_PD_WB_Flower_05.SM_PD_WB_Flower_05,SM_PD_WB_Flower_05,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/PropWhiteBox/SM_PD_WB_IronDoor_02.SM_PD_WB_IronDoor_02,SM_PD_WB_IronDoor_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/PropWhiteBox/SM_PD_WB_ParasolC_01.SM_PD_WB_ParasolC_01,SM_PD_WB_ParasolC_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/PropWhiteBox/SM_PD_WB_Statues_01.SM_PD_WB_Statues_01,SM_PD_WB_Statues_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/TerrainWhiteBox/SM_PD_WB_EdgeA_02.SM_PD_WB_EdgeA_02,SM_PD_WB_EdgeA_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/LevelWhiteBox/PeerageDistrict/TerrainWhiteBox/SM_PD_WB_Ground_02.SM_PD_WB_Ground_02,SM_PD_WB_Ground_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Flowers/Meshes/SM_Plants_Flowers_Anemone_Group_01_E.SM_Plants_Flowers_Anemone_Group_01_E,SM_Plants_Flowers_Anemone_Group_01_E,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Flowers/Meshes/SM_Plants_Flowers_Rose_Climbing_01_B.SM_Plants_Flowers_Rose_Climbing_01_B,SM_Plants_Flowers_Rose_Climbing_01_B,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Flowers/Meshes/SM_Plants_Flowers_Rose_Climbing_01_E.SM_Plants_Flowers_Rose_Climbing_01_E,SM_Plants_Flowers_Rose_Climbing_01_E,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Flowers/Meshes/SM_Plants_Flowers_Rose_Climbing_02_A.SM_Plants_Flowers_Rose_Climbing_02_A,SM_Plants_Flowers_Rose_Climbing_02_A,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Flowers/Meshes/SM_Plants_Flowers_Rose_Climbing_04_A.SM_Plants_Flowers_Rose_Climbing_04_A,SM_Plants_Flowers_Rose_Climbing_04_A,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Grass/Meshes/SM_Gen_Foliage_Grass_Lawn_A_Merge_CBT2.SM_Gen_Foliage_Grass_Lawn_A_Merge_CBT2,SM_Gen_Foliage_Grass_Lawn_A_Merge_CBT2,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Leaves/PD_Leaves_Leafpile_B/Meshes/SM_PD_Leaves_Leafpile_B_02.SM_PD_Leaves_Leafpile_B_02,SM_PD_Leaves_Leafpile_B_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/PottedPlants/PottedPlants_A_01/Meshes/SM_PottedPlants_A_01.SM_PottedPlants_A_01,SM_PottedPlants_A_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Shrub/PD_Shrub_Hedge_A_01/Meshes/SM_PD_Shrub_Hedge_A_01.SM_PD_Shrub_Hedge_A_01,SM_PD_Shrub_Hedge_A_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/Plant/Tree/PD_Tree_Sycamore_B_01/Meshes/SM_PD_Tree_Sycamore_B_02.SM_PD_Tree_Sycamore_B_02,SM_PD_Tree_Sycamore_B_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/Factory_A/Props/PH_Factory_Notice_Board_02A.PH_Factory_Notice_Board_02A,PH_Factory_Notice_Board_02A,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/Greenshore/Meshes/WB_GreenShoreSelection_01.WB_GreenShoreSelection_01,WB_GreenShoreSelection_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/Greenshore/Meshes/WB_GreenShoreSelection_02.WB_GreenShoreSelection_02,WB_GreenShoreSelection_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/ResearchLab/Meshes/WB_Paper_05.WB_Paper_05,WB_Paper_05,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_OldEmbassy_A/PD_POI_OldEmbassy_Prison/Meshes/WB_PD_POI_OldEmbassy_Prison_A_Door_Metal_01.WB_PD_POI_OldEmbassy_Prison_A_Door_Metal_01,WB_PD_POI_OldEmbassy_Prison_A_Door_Metal_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_OldEmbassy_A/PD_POI_OldEmbassy_Prison/Meshes/WB_PD_POI_OldEmbassy_Prison_A_Ground_Stone_01.WB_PD_POI_OldEmbassy_Prison_A_Ground_Stone_01,WB_PD_POI_OldEmbassy_Prison_A_Ground_Stone_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_OldEmbassy_A/PD_POI_OldEmbassy_Prison/Meshes/WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_01.WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_01,WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_OldEmbassy_A/PD_POI_OldEmbassy_Prison/Meshes/WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_02.WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_02,WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_OldEmbassy_A/PD_POI_OldEmbassy_Prison/Meshes/WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_03.WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_03,WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_OldEmbassy_A/PD_POI_OldEmbassy_Prison/Meshes/WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_04.WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_04,WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_OldEmbassy_A/PD_POI_OldEmbassy_Prison/Meshes/WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_05.WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_05,WB_PD_POI_OldEmbassy_Prison_A_Wall_Stone_05,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_01.WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_01,WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_02.WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_02,WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_03.WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_03,WB_PD_POI_ThePatisserieClub_Out_A_Pillar_Stone_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_01.WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_01,WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_02.WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_02,WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_03.WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_03,WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Metal_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Wood_01.WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Wood_01,WB_PD_POI_ThePatisserieClub_Out_A_Signboard_Wood_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Wall_Stone_01.WB_PD_POI_ThePatisserieClub_Out_A_Wall_Stone_01,WB_PD_POI_ThePatisserieClub_Out_A_Wall_Stone_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_Patisserie_A/Meshes/WB_PD_POI_ThePatisserieClub_Out_A_Wall_Stone_02.WB_PD_POI_ThePatisserieClub_Out_A_Wall_Stone_02,WB_PD_POI_ThePatisserieClub_Out_A_Wall_Stone_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Door_Wood_01.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Door_Wood_01,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Door_Wood_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Pillar_Wood_01.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Pillar_Wood_01,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Pillar_Wood_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Pillar_Wood_02.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Pillar_Wood_02,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Pillar_Wood_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Rail_Metal_01.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Rail_Metal_01,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Rail_Metal_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Metal_01.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Metal_01,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Metal_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_01.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_01,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_02.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_02,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_03.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_03,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_04.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_04,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Signboard_Wood_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_01.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_01,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_02.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_02,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_03.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_03,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/WhiteBox/POI/WB_RealEstate_A/Meshes/WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_04.WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_04,WB_Gen_BLDN_Shop_UnitedRealEstate_A_Wall_Wood_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/Trigger/Bakery/Meshes/SM_PD_POI_Bakery_Out_A_Trigger_Stone_01.SM_PD_POI_Bakery_Out_A_Trigger_Stone_01,SM_PD_POI_Bakery_Out_A_Trigger_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/CableCarStation/Meshes/SM_PD_BLDN_CableCarStation_In_A_Trigger_Stone_01.SM_PD_BLDN_CableCarStation_In_A_Trigger_Stone_01,SM_PD_BLDN_CableCarStation_In_A_Trigger_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/Casinos/Meshes/Trigger_PD_POI_Casinos_Out_A_Wall_Stone_01.Trigger_PD_POI_Casinos_Out_A_Wall_Stone_01,Trigger_PD_POI_Casinos_Out_A_Wall_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/Dairy/Meshes/SM_PD_POI_Dairy_Out_A_Trigger_Stone_01.SM_PD_POI_Dairy_Out_A_Trigger_Stone_01,SM_PD_POI_Dairy_Out_A_Trigger_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/Factory/Meshes/Trigger_Dungeon_Factory_Wall_A_Stone_01.Trigger_Dungeon_Factory_Wall_A_Stone_01,Trigger_Dungeon_Factory_Wall_A_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/HeartsArrows/Meshes/Trigger_PD_POI_HeartsArrows_Out_A_Wall_Stone_01.Trigger_PD_POI_HeartsArrows_Out_A_Wall_Stone_01,Trigger_PD_POI_HeartsArrows_Out_A_Wall_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/HygieiaMedical/Meshes/SM_PD_POI_HygieiaMedical_A_Trigger_Stone_01.SM_PD_POI_HygieiaMedical_A_Trigger_Stone_01,SM_PD_POI_HygieiaMedical_A_Trigger_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/MidsummerNightsBar/Meshes/SM_PD_POI_MidsummerNightsBar_Out_A_Trigger_Stone_01.SM_PD_POI_MidsummerNightsBar_Out_A_Trigger_Stone_01,SM_PD_POI_MidsummerNightsBar_Out_A_Trigger_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/NightfallBoozers/Meshes/SM_PD_POI_NightfallBoozers_Out_A_Trigger_Stone_01.SM_PD_POI_NightfallBoozers_Out_A_Trigger_Stone_01,SM_PD_POI_NightfallBoozers_Out_A_Trigger_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/Perfume/Meshes/SM_PD_POI_Perfume_Out_A_Trigger_Stone_01.SM_PD_POI_Perfume_Out_A_Trigger_Stone_01,SM_PD_POI_Perfume_Out_A_Trigger_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/PierreKitchen/Meshes/Trigger_PD_POI_PierreKitchen_Wall_Stone_01.Trigger_PD_POI_PierreKitchen_Wall_Stone_01,Trigger_PD_POI_PierreKitchen_Wall_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/PizzaShop/Meshes/SM_PD_POI_PizzaShop_Out_A_Trigger_Stone_01.SM_PD_POI_PizzaShop_Out_A_Trigger_Stone_01,SM_PD_POI_PizzaShop_Out_A_Trigger_Stone_01,StaticMesh,天气/触发器
SilverPalace/Content/ArtRes/EnvRes/Trigger/PoliceOffice/Meshes/SM_PD_BLDN_PoliceOffice_A_Trigger_Box01.SM_PD_BLDN_PoliceOffice_A_Trigger_Box01,SM_PD_BLDN_PoliceOffice_A_Trigger_Box01,StaticMesh,天气/触发器
